course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
FSCT8330,,,https://www.bcit.ca/courses/principles-and-methods-of-firearms-and-toolmark-examination-fsct-8330/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,FSCT 8330,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8350,,,https://www.bcit.ca/courses/forensic-video-technologies-fsct-8350/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,FSCT 8350,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8351,,,https://www.bcit.ca/courses/cctv-and-forensic-examination-fsct-8351/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,FSCT 8351,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8482,,,https://www.bcit.ca/courses/national-security-analysis-fsct-8482/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-bachelor-of-technology-part-time-847abtech/,FSCT 8482,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8486,,,https://www.bcit.ca/courses/strategic-analysis-fsct-8486/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-bachelor-of-technology-part-time-847abtech/,FSCT 8486,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8500,,,https://www.bcit.ca/courses/mobile-forensics-fsct-8500/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8500,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8513,,,https://www.bcit.ca/courses/digital-forensics-1-fsct-8513/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8513,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8520,,,https://www.bcit.ca/courses/social-media-and-open-source-investigative-techniques-fsct-8520/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,FSCT 8520,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8523,,,https://www.bcit.ca/courses/digital-forensics-2-fsct-8523/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8523,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8540,,,https://www.bcit.ca/courses/network-security-1-fsct-8540/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8540,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8560,,,https://www.bcit.ca/courses/network-security-2-fsct-8560/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8560,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8561,,,https://www.bcit.ca/courses/security-applications-fsct-8561/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8561,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8581,,,https://www.bcit.ca/courses/cryptography-fsct-8581/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-advanced-certificate-part-time-528cadcert/,FSCT 8581,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8590,,,https://www.bcit.ca/courses/network-exploits-and-vulnerabilities-fsct-8590/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,FSCT 8590,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8592,,,https://www.bcit.ca/courses/special-topics-in-digital-forensics-and-cybersecurity-fsct-8592/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-advanced-certificate-part-time-528cadcert/,FSCT 8592,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FSCT8622,,,https://www.bcit.ca/courses/graduation-project-2-fsct-8622/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,FSCT 8622,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FUND3216,,,https://www.bcit.ca/courses/management-and-finance-for-fundraising-fund-3216/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,FUND 3216,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
FUND3218,,,https://www.bcit.ca/courses/planned-giving-fund-3218/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,FUND 3218,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES3110,,,https://www.bcit.ca/courses/graphic-design-for-advertising-gdes-3110/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 3110,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES3145,,,https://www.bcit.ca/courses/advanced-typography-gdes-3145/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 3145,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4130,,,https://www.bcit.ca/courses/art-direction-gdes-4130/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4130,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4140,,,https://www.bcit.ca/courses/interactive-media-technologies-gdes-4140/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4140,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4200,,,https://www.bcit.ca/courses/major-project-gdes-4200/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4300,,,https://www.bcit.ca/courses/portfolio-design-gdes-4300/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4300,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4400,,,https://www.bcit.ca/courses/internship-preparation-gdes-4400/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4400,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GDES4500,,,https://www.bcit.ca/courses/graphic-design-internship-gdes-4500/,,program_matrix_link,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,GDES 4500,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM1000,,,https://www.bcit.ca/courses/introduction-to-surveying-and-geomatics-geom-1000/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 1000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM2110,,,https://www.bcit.ca/courses/pre-entry-field-surveying-geom-2110/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 2110,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM2120,,,https://www.bcit.ca/courses/pre-entry-survey-computations-geom-2120/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 2120,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM2130,,,https://www.bcit.ca/courses/pre-entry-cad-for-survey-and-geomatics-geom-2130/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 2130,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM4016,,,https://www.bcit.ca/courses/remote-sensing-and-gis-geom-4016/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 4016,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM6106,,,https://www.bcit.ca/courses/gis-applications-geom-6106/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 6106,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM6121,,,https://www.bcit.ca/courses/physical-geodesy-geom-6121/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 6121,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GEOM6165,,,https://www.bcit.ca/courses/advanced-photogrammetry-geom-6165/,,program_matrix_link,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,GEOM 6165,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GIST8010,,,https://www.bcit.ca/courses/gis-programming-2-gist-8010/,,program_matrix_link,https://www.bcit.ca/programs/geographic-information-systems-bachelor-of-technology-full-time-part-time-8310btech/,GIST 8010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GIST8110,,,https://www.bcit.ca/courses/management-issues-in-gis-gist-8110/,,program_matrix_link,https://www.bcit.ca/programs/geographic-information-systems-bachelor-of-technology-full-time-part-time-8310btech/,GIST 8110,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GIST8125,,,https://www.bcit.ca/courses/gis-project-gist-8125/,,program_matrix_link,https://www.bcit.ca/programs/geographic-information-systems-bachelor-of-technology-full-time-part-time-8310btech/,GIST 8125,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GIST8126,,,https://www.bcit.ca/courses/gis-industry-practicum-gist-8126/,,program_matrix_link,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,GIST 8126,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GIST8132,,,https://www.bcit.ca/courses/gis-database-systems-2-gist-8132/,,program_matrix_link,https://www.bcit.ca/programs/geographic-information-systems-bachelor-of-technology-full-time-part-time-8310btech/,GIST 8132,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL4010,,,https://www.bcit.ca/courses/the-visual-culture-of-japan-glbl-4010/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 4010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL5001,,,https://www.bcit.ca/courses/business-field-studies-1-italy-glbl-5001/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 5001,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL5002,,,https://www.bcit.ca/courses/business-field-studies-2-japan-glbl-5002/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 5002,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL5010,,,https://www.bcit.ca/courses/spanish-business-language-and-culture-glbl-5010/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 5010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL5020,,,https://www.bcit.ca/courses/dutch-business-language-and-culture-glbl-5020/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 5020,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
GLBL5030,,,https://www.bcit.ca/courses/french-business-language-and-culture-glbl-5030/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,GLBL 5030,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HIST1100,,,https://www.bcit.ca/courses/introduction-to-modern-world-history-hist-1100/,,program_matrix_link,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,HIST 1100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HLED7130,,,https://www.bcit.ca/courses/leading-health-professionals-hled-7130/,,program_matrix_link,https://www.bcit.ca/programs/health-leadership-advanced-certificate-part-time-6860adcert/,HLED 7130,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HLED7250,,,https://www.bcit.ca/courses/leading-performance-measurement-and-management-hled-7250/,,program_matrix_link,https://www.bcit.ca/programs/health-leadership-advanced-certificate-part-time-6860adcert/,HLED 7250,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HLED7260,,,https://www.bcit.ca/courses/leadership-issues-in-evidence-based-decision-making-hled-7260/,,program_matrix_link,https://www.bcit.ca/programs/health-leadership-advanced-certificate-part-time-6860adcert/,HLED 7260,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HLED7270,,,https://www.bcit.ca/courses/project-leadership-in-health-care-hled-7270/,,program_matrix_link,https://www.bcit.ca/programs/project-management-associate-certificate-part-time-5085acert/,HLED 7270,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HSSC1100,,,https://www.bcit.ca/courses/selected-topics-in-humanities-and-social-sciences-hssc-1100/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,HSSC 1100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HSSC1201,,,https://www.bcit.ca/courses/selected-topics-in-humanities-and-social-sciences-hssc-1201/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,HSSC 1201,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HVAX3200,,,https://www.bcit.ca/courses/heat-pump-installation-basic-hvax-3200/,,program_matrix_link,https://www.bcit.ca/programs/heat-pump-maintenance-and-troubleshooting-microcredential-part-time-0860cm/,HVAX 3200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HVAX3210,,,https://www.bcit.ca/courses/heat-pump-installation-advanced-hvax-3210/,,program_matrix_link,https://www.bcit.ca/programs/heat-pump-maintenance-and-troubleshooting-microcredential-part-time-0860cm/,HVAX 3210,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
HVAX3220,,,https://www.bcit.ca/courses/heat-pump-maintenance-and-repair-hvax-3220/,,program_matrix_link,https://www.bcit.ca/programs/heat-pump-maintenance-and-troubleshooting-microcredential-part-time-0860cm/,HVAX 3220,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INCS1110,,,https://www.bcit.ca/courses/networking-fundamentals-incs-1110/,,program_matrix_link,https://www.bcit.ca/programs/network-switching-and-routing-microcredential-part-time-0845cm/,INCS 1110,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTD3300,,,https://www.bcit.ca/courses/commercial-design-studio-a-intd-3300/,,program_matrix_link,https://www.bcit.ca/programs/interior-design-diploma-part-time-6220pdipma/,INTD 3300,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTD3320,,,https://www.bcit.ca/courses/materials-and-specifications-intd-3320/,,program_matrix_link,https://www.bcit.ca/programs/interior-design-diploma-part-time-6220pdipma/,INTD 3320,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTD4300,,,https://www.bcit.ca/courses/commercial-design-studio-b-intd-4300/,,program_matrix_link,https://www.bcit.ca/programs/interior-design-diploma-part-time-6220pdipma/,INTD 4300,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3000,,,https://www.bcit.ca/courses/residential-studio-bath-and-private-spaces-intr-3000/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3020,,,https://www.bcit.ca/courses/residential-materials-and-environmental-factors-intr-3020/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3020,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3030,,,https://www.bcit.ca/courses/residential-construction-and-building-systems-intr-3030/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3030,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3040,,,https://www.bcit.ca/courses/residential-building-codes-and-accessibility-intr-3040/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3040,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3100,,,https://www.bcit.ca/courses/residential-studio-kitchens-intr-3100/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3155,,,https://www.bcit.ca/courses/residential-millwork-and-cabinetry-intr-3155/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3155,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3160,,,https://www.bcit.ca/courses/advanced-residential-lighting-intr-3160/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3160,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR3360,,,https://www.bcit.ca/courses/advanced-digital-illustration-for-residential-interiors-intr-3360/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 3360,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR4100,,,https://www.bcit.ca/courses/residential-directed-studies-2-intr-4100/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 4100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
INTR4130,,,https://www.bcit.ca/courses/practicum-intr-4130/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,INTR 4130,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
IWKR1200,,,https://www.bcit.ca/courses/apply-safe-work-practices-iwkr-1200/,,program_matrix_link,https://www.bcit.ca/programs/ironworker-foundation-certificate-full-time-2000ttcert/,IWKR 1200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
LIBS7015,,,https://www.bcit.ca/courses/world-mythologies-cross-cultural-perspectives-libs-7015/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,LIBS 7015,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
LIBS7016,,,https://www.bcit.ca/courses/food-and-society-meanings-desires-and-relationships-libs-7016/,,program_matrix_link,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,LIBS 7016,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
LIBS7023,,,https://www.bcit.ca/courses/sustainable-business-ethics-libs-7023/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,LIBS 7023,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
LIBS7027,,,https://www.bcit.ca/courses/selected-topics-in-liberal-studies-libs-7027/,,program_matrix_link,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,LIBS 7027,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
LIBS7102,,,https://www.bcit.ca/courses/ethics-for-computing-professionals-libs-7102/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,LIBS 7102,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH0040,,,https://www.bcit.ca/courses/mathematics-workshop-math-0040/,,program_matrix_link,https://www.bcit.ca/programs/construction-estimating-certificate-part-time-6530cert/,MATH 0040,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH1061,,,https://www.bcit.ca/courses/computer-simulations-for-statistics-math-1061/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,MATH 1061,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH1350,,,https://www.bcit.ca/courses/statistics-for-information-technology-math-1350/,,program_matrix_link,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,MATH 1350,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH2453,,,https://www.bcit.ca/courses/statistics-for-natural-resources-math-2453/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-bachelor-of-science-full-time-part-time-8040bsc/,MATH 2453,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH3499,,,https://www.bcit.ca/courses/ordinary-differential-equations-and-linear-systems-for-mechanical-engineers-math-3499/,,program_matrix_link,https://www.bcit.ca/programs/mechanical-engineering-bachelor-of-engineering-full-time-8020beng/,MATH 3499,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH7100,,,https://www.bcit.ca/courses/biostatistics-for-natural-resource-managers-math-7100/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-bachelor-of-science-full-time-part-time-8040bsc/,MATH 7100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MATH7908,,,https://www.bcit.ca/courses/linear-algebra-and-applications-for-computing-math-7908/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,MATH 7908,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1040,,,https://www.bcit.ca/courses/graphics-mdia-1040/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1040,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1049,,,https://www.bcit.ca/courses/adobe-indesign-1-mdia-1049/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1049,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1105,,,https://www.bcit.ca/courses/visual-composition-and-layout-mdia-1105/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1105,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1106,,,https://www.bcit.ca/courses/design-1-mdia-1106/,,program_matrix_link,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,MDIA 1106,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
