program_id,source_url,source_title,credential,format,domestic_only,intake_start,application_status,campus,matched
6575DIPMA,https://www.bcit.ca/programs/3d-modeling-art-and-animation-diploma-full-time-6575dipma/,"3D Modeling, Art and Animation",Diploma,Full-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
8630BACC,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,Accounting,Bachelor of Accounting,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
8630BACC,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,Accounting,Bachelor of Accounting,Full-time,false,Jan 2027,Open,Burnaby Campus,true
8630BACC,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,Accounting,Bachelor of Accounting,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
8630BACC,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,Accounting,Bachelor of Accounting,Part-time,false,Jan 2027,Open,Burnaby Campus,true
8630BACC,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,Accounting,Bachelor of Accounting,Part-time - Domestic Only,true,Apr 2027,Open,Burnaby Campus,true
,https://www.bcit.ca/programs/accounting-diplomas/,Accounting,Diploma,Full-time,false,Sep 2026,Closed,Blended: Burnaby Campus,false
,https://www.bcit.ca/programs/accounting-diplomas/,Accounting,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,false
,https://www.bcit.ca/programs/accounting-diplomas/,Accounting,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,false
,https://www.bcit.ca/programs/accounting-diplomas/,Accounting,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,false
6890CERT,https://www.bcit.ca/programs/advanced-safety-management-certificate-part-time-6890cert/,Advanced Safety Management,Certificate,Part-time,false,Sep 2026,Closed,Online,true
6890CERT,https://www.bcit.ca/programs/advanced-safety-management-certificate-part-time-6890cert/,Advanced Safety Management,Certificate,Part-time,false,Jan 2027,Open,Online,true
6890CERT,https://www.bcit.ca/programs/advanced-safety-management-certificate-part-time-6890cert/,Advanced Safety Management,Certificate,Part-time,false,Apr 2027,Open,Online,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Sep 2026,Closed,Online,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Jan 2027,Open,Online,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
5530ACERT,https://www.bcit.ca/programs/agile-development-associate-certificate-part-time-5530acert/,Agile Development,Associate Certificate,Part-time,false,Apr 2027,Open,Online,true
1030CERTTS,https://www.bcit.ca/programs/aircraft-gas-turbine-technician-certificate-full-time-1030certts/,Aircraft Gas Turbine Technician,Certificate,Full-time,false,Ongoing intake,Waitlisting,Aerospace Technology Campus,true
1165DIPMA,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-e-electronics-diploma-full-time-1165dipma/,Aircraft Maintenance Engineer Category E Electronics,Diploma,Full-time,false,Ongoing intake,Waitlisting,Aerospace Technology Campus,true
1230DIPMA,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-m-maintenance-diploma-full-time-1230dipma/,Aircraft Maintenance Engineer Category M Maintenance,Diploma,Full-time,false,Ongoing intake,Waitlisting,Aerospace Technology Campus,true
1205DIPMA,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-s-structures-diploma-full-time-1205dipma/,Aircraft Maintenance Engineer Category S Structures,Diploma,Full-time,false,Ongoing intake,Waitlisting,Aerospace Technology Campus,true
100ADIPMA,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-fixed-wing-diploma-full-time-100adipma/,Airline and Flight Operations - Commercial Pilot - Fixed Wing,Diploma,Full-time,false,Apr 2027,Open,Blended: Aerospace Campus,true
100BDIPMA,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-rotary-wing-diploma-full-time-100bdipma/,Airline and Flight Operations - Commercial Pilot - Rotary Wing,Diploma,Full-time,false,Apr 2027,Open,Blended: Aerospace Campus,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Sep 2026,Closed,Online,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Jan 2027,Open,Online,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
6992ACERT,https://www.bcit.ca/programs/applied-computer-information-systems-acis-associate-certificate-part-time-6992acert/,Applied Computer Information Systems ACIS,Associate Certificate,Part-time,false,Apr 2027,Open,Online,true
867CBSC,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-part-time-867cbsc/,Applied Computer Science Database Option,Bachelor of Science,Full-time,false,Jan 2027,Open,Burnaby Campus,true
867CBSC,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-part-time-867cbsc/,Applied Computer Science Database Option,Bachelor of Science,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
867CBSC,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-part-time-867cbsc/,Applied Computer Science Database Option,Bachelor of Science,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
867CBSC,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-part-time-867cbsc/,Applied Computer Science Database Option,Bachelor of Science,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
867ABSC,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,Applied Computer Science Games Development,Bachelor of Science,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
867DBSC,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,Applied Computer Science Human Computer Interface Option,Bachelor of Science,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
867DBSC,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,Applied Computer Science Human Computer Interface Option,Bachelor of Science,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
867DBSC,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,Applied Computer Science Human Computer Interface Option,Bachelor of Science,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
867BBSC,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,Applied Computer Science Network Security Applications Development Option,Bachelor of Science,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
867BBSC,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,Applied Computer Science Network Security Applications Development Option,Bachelor of Science,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
867BBSC,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,Applied Computer Science Network Security Applications Development Option,Bachelor of Science,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
867BBSC,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,Applied Computer Science Network Security Applications Development Option,Bachelor of Science,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
867FBSC,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,Applied Computer Science Wireless and Mobile Applications Development Option,Bachelor of Science,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
867FBSC,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,Applied Computer Science Wireless and Mobile Applications Development Option,Bachelor of Science,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
867FBSC,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,Applied Computer Science Wireless and Mobile Applications Development Option,Bachelor of Science,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
M600MSC,https://www.bcit.ca/programs/applied-computing-master-of-science-full-time-m600msc/,Applied Computing,Master of Science,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
5512CERT,https://www.bcit.ca/programs/applied-data-analytics-certificate-part-time-5512cert/,Applied Data Analytics,Certificate,Part-time,false,Sep 2026,Closed,Burnaby/Downtown/Blended,true
5512CERT,https://www.bcit.ca/programs/applied-data-analytics-certificate-part-time-5512cert/,Applied Data Analytics,Certificate,Part-time,false,Jan 2027,Open,Burnaby/Downtown/Blended,true
5512CERT,https://www.bcit.ca/programs/applied-data-analytics-certificate-part-time-5512cert/,Applied Data Analytics,Certificate,Part-time,false,Apr 2027,Open,Burnaby/Downtown/Blended,true
6994ACERT,https://www.bcit.ca/programs/applied-database-administration-and-design-associate-certificate-part-time-6994acert/,Applied Database Administration and Design,Associate Certificate,Part-time,false,Sep 2026,Closed,Burnaby/Downtown/Blended,true
6994ACERT,https://www.bcit.ca/programs/applied-database-administration-and-design-associate-certificate-part-time-6994acert/,Applied Database Administration and Design,Associate Certificate,Part-time,false,Jan 2027,Open,Burnaby/Downtown/Blended,true
6994ACERT,https://www.bcit.ca/programs/applied-database-administration-and-design-associate-certificate-part-time-6994acert/,Applied Database Administration and Design,Associate Certificate,Part-time,false,Apr 2027,Open,Burnaby/Downtown/Blended,true
6958ACERT,https://www.bcit.ca/programs/applied-software-development-asd-associate-certificate-part-time-6958acert/,Applied Software Development,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6958ACERT,https://www.bcit.ca/programs/applied-software-development-asd-associate-certificate-part-time-6958acert/,Applied Software Development,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6958ACERT,https://www.bcit.ca/programs/applied-software-development-asd-associate-certificate-part-time-6958acert/,Applied Software Development,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
6957ACERT,https://www.bcit.ca/programs/applied-web-development-associate-certificate-part-time-6957acert/,Applied Web Development,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6957ACERT,https://www.bcit.ca/programs/applied-web-development-associate-certificate-part-time-6957acert/,Applied Web Development,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6957ACERT,https://www.bcit.ca/programs/applied-web-development-associate-certificate-part-time-6957acert/,Applied Web Development,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
8050BTECH,https://www.bcit.ca/programs/architectural-science-bachelor-of-architectural-science-full-time-8050btech/,Architectural Science,Bachelor of Architectural Science Levels 5 - 8,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
6030CERT,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,Architectural and Building Technology,Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
6030CERT,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,Architectural and Building Technology,Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
6030CERT,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,Architectural and Building Technology,Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
7140DIPMA,https://www.bcit.ca/programs/architectural-and-building-technology-diploma-full-time-7140dipma/,Architectural and Building Technology,Diploma Levels 1 - 4,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
1720CERTTS,https://www.bcit.ca/programs/architectural-and-structural-cadd-and-graphics-technician-architectural-option-certificate-full-time-1720certts/,Architectural and Structural CADD and Graphics Technician Architectural Option,Certificate,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
1710CERTTS,https://www.bcit.ca/programs/architectural-and-structural-cadd-and-graphics-technician-structural-option-certificate-full-time-1710certts/,Architectural and Structural CADD and Graphics Technician Structural Option,Certificate,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
5245ACERT,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,Artificial Intelligence Management,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
5245ACERT,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,Artificial Intelligence Management,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
5245ACERT,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,Artificial Intelligence Management,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
1255CERT,https://www.bcit.ca/programs/auto-body-repair-and-refinishing-technician-foundation-certificate-full-time-1255cert/,Auto Body Repair and Refinishing Technician Foundation,Certificate,Full-time,false,Ongoing intake,Waitlisting,Blended: Burnaby Campus,true
1320ADCERT,https://www.bcit.ca/programs/automated-controls-installation-and-maintenance-advanced-certificate-part-time-1320adcert/,Automated Controls Installation and Maintenance,Advanced Certificate,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
1320ADCERT,https://www.bcit.ca/programs/automated-controls-installation-and-maintenance-advanced-certificate-part-time-1320adcert/,Automated Controls Installation and Maintenance,Advanced Certificate,Part-time,false,Jan 2027,Open,Burnaby Campus,true
1320ADCERT,https://www.bcit.ca/programs/automated-controls-installation-and-maintenance-advanced-certificate-part-time-1320adcert/,Automated Controls Installation and Maintenance,Advanced Certificate,Part-time,false,Apr 2027,Open,Burnaby Campus,true
1430DIPMA,https://www.bcit.ca/programs/automotive-service-technician-and-operations-diploma-full-time-1430dipma/,Automotive Service Technician and Operations,Diploma,Full-time,false,Ongoing intake,Waitlisting,Blended: Burnaby Campus,true
1355TTCERT,https://www.bcit.ca/programs/automotive-technician-foundation-certificate-full-time-1355ttcert/,Automotive Technician Foundation,Certificate,Full-time,false,Ongoing intake,Waitlisting,Blended: Burnaby Campus,true
1360CERT,https://www.bcit.ca/programs/automotive-technician-honda-acura-foundation-certificate-full-time-1360cert/,Automotive Technician Honda/Acura Foundation,Certificate,Full-time,false,Ongoing intake,Open,Blended: Burnaby Campus,true
1375TTCERT,https://www.bcit.ca/programs/automotive-technician-toyota-foundation-certificate-full-time-1375ttcert/,Automotive Technician Toyota Foundation,Certificate,Full-time,false,Ongoing intake,Open,Blended: Burnaby Campus,true
1175DIPMA,https://www.bcit.ca/programs/aviation-management-and-operations-diploma-full-time-1175dipma/,Aviation Management and Operations,Diploma,Full-time,false,Ongoing intake,Waitlisting,Blended: Aerospace Campus,true
9980BCI,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,Bachelor of Creative Industries,,Full-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
830ABHSC,https://www.bcit.ca/programs/bachelor-of-health-science-magnetic-resonance-imaging-option-bachelor-of-health-science-part-time-830abhsc/,Bachelor of Health Science Magnetic Resonance Imaging Option,Bachelor of Health Science,Part-time,false,Sep 2026,Closed,Online,true
830ABHSC,https://www.bcit.ca/programs/bachelor-of-health-science-magnetic-resonance-imaging-option-bachelor-of-health-science-part-time-830abhsc/,Bachelor of Health Science Magnetic Resonance Imaging Option,Bachelor of Health Science,Part-time,false,Jan 2027,Open,Online,true
830ABHSC,https://www.bcit.ca/programs/bachelor-of-health-science-magnetic-resonance-imaging-option-bachelor-of-health-science-part-time-830abhsc/,Bachelor of Health Science Magnetic Resonance Imaging Option,Bachelor of Health Science,Part-time,false,Apr 2027,Open,Online,true
5063DIPMA,https://www.bcit.ca/programs/biomedical-engineering-technology-diploma-full-time-5063dipma/,Biomedical Engineering Technology,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
1450TTCERT,https://www.bcit.ca/programs/boilermaker-foundation-certificate-full-time-1450ttcert/,Boilermaker Foundation,Certificate,Full-time,false,Ongoing intake,Open,Burnaby Campus,true
2933ACERT,https://www.bcit.ca/programs/bridge-watch-rating-associate-certificate-full-time-2933acert/,Bridge Watch Rating,Associate Certificate,Full-time,false,Ongoing intake,Open,Marine Campus,true
6645ADCERT,https://www.bcit.ca/programs/bridging-medical-radiography-advanced-certificate-part-time-6645adcert/,Bridging Medical Radiography,Advanced Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
6115ACERT,https://www.bcit.ca/programs/broadcast-and-digital-journalism-associate-certificate-part-time-6115acert/,Broadcast and Digital Journalism,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6115ACERT,https://www.bcit.ca/programs/broadcast-and-digital-journalism-associate-certificate-part-time-6115acert/,Broadcast and Digital Journalism,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6115ACERT,https://www.bcit.ca/programs/broadcast-and-digital-journalism-associate-certificate-part-time-6115acert/,Broadcast and Digital Journalism,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
6135DIPMA,https://www.bcit.ca/programs/broadcast-and-online-journalism-diploma-full-time-6135dipma/,Broadcast and Online Journalism,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
515GACERT,https://www.bcit.ca/programs/building-construction-technology-associate-certificate-part-time-515gacert/,Building Construction Technology,Associate Certificate,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
515GACERT,https://www.bcit.ca/programs/building-construction-technology-associate-certificate-part-time-515gacert/,Building Construction Technology,Associate Certificate,Part-time,false,Jan 2027,Open,Burnaby Campus,true
515GACERT,https://www.bcit.ca/programs/building-construction-technology-associate-certificate-part-time-515gacert/,Building Construction Technology,Associate Certificate,Part-time,false,Apr 2027,Open,Burnaby Campus,true
515HACERT,https://www.bcit.ca/programs/building-design-and-architectural-cad-associate-certificate-part-time-515hacert/,Building Design and Architectural CAD,Associate Certificate,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
515HACERT,https://www.bcit.ca/programs/building-design-and-architectural-cad-associate-certificate-part-time-515hacert/,Building Design and Architectural CAD,Associate Certificate,Part-time,false,Jan 2027,Open,Burnaby Campus,true
515HACERT,https://www.bcit.ca/programs/building-design-and-architectural-cad-associate-certificate-part-time-515hacert/,Building Design and Architectural CAD,Associate Certificate,Part-time,false,Apr 2027,Open,Burnaby Campus,true
5235ADCERT,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,Building Energy Modelling and Performance Analysis,Advanced Certificate,Part-time,false,Sep 2026,Closed,Online,true
5235ADCERT,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,Building Energy Modelling and Performance Analysis,Advanced Certificate,Part-time,false,Jan 2027,Open,Online,true
5235ADCERT,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,Building Energy Modelling and Performance Analysis,Advanced Certificate,Part-time - Domestic Only,true,Apr 2027,Open,Online,true
703ADIPMA,https://www.bcit.ca/programs/business-administration-general-option-diploma-part-time-703adipma/,Business Administration General Option,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
703ADIPMA,https://www.bcit.ca/programs/business-administration-general-option-diploma-part-time-703adipma/,Business Administration General Option,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
703ADIPMA,https://www.bcit.ca/programs/business-administration-general-option-diploma-part-time-703adipma/,Business Administration General Option,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
703BDIPMA,https://www.bcit.ca/programs/business-administration-global-studies-option-diploma-part-time-703bdipma/,Business Administration Global Studies Option,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
703BDIPMA,https://www.bcit.ca/programs/business-administration-global-studies-option-diploma-part-time-703bdipma/,Business Administration Global Studies Option,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
703BDIPMA,https://www.bcit.ca/programs/business-administration-global-studies-option-diploma-part-time-703bdipma/,Business Administration Global Studies Option,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
703CDIPMA,https://www.bcit.ca/programs/business-administration-human-resources-option-diploma-part-time-703cdipma/,Business Administration Human Resources Option,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
703CDIPMA,https://www.bcit.ca/programs/business-administration-human-resources-option-diploma-part-time-703cdipma/,Business Administration Human Resources Option,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
703CDIPMA,https://www.bcit.ca/programs/business-administration-human-resources-option-diploma-part-time-703cdipma/,Business Administration Human Resources Option,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
703DDIPMA,https://www.bcit.ca/programs/business-administration-management-option-diploma-part-time-703ddipma/,Business Administration Management Option,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
703DDIPMA,https://www.bcit.ca/programs/business-administration-management-option-diploma-part-time-703ddipma/,Business Administration Management Option,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
703DDIPMA,https://www.bcit.ca/programs/business-administration-management-option-diploma-part-time-703ddipma/,Business Administration Management Option,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
703EDIPMA,https://www.bcit.ca/programs/business-administration-marketing-option-diploma-part-time-703edipma/,Business Administration Marketing Option,Diploma,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
703EDIPMA,https://www.bcit.ca/programs/business-administration-marketing-option-diploma-part-time-703edipma/,Business Administration Marketing Option,Diploma,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
703EDIPMA,https://www.bcit.ca/programs/business-administration-marketing-option-diploma-part-time-703edipma/,Business Administration Marketing Option,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby/Downtown,true
5140ACERT,https://www.bcit.ca/programs/business-administration-associate-certificate-part-time-5140acert/,Business Administration,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
5140ACERT,https://www.bcit.ca/programs/business-administration-associate-certificate-part-time-5140acert/,Business Administration,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
5140ACERT,https://www.bcit.ca/programs/business-administration-associate-certificate-part-time-5140acert/,Business Administration,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
9975BBA,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,Business Administration,Bachelor of Business Administration,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
9975BBA,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,Business Administration,Bachelor of Business Administration,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
9975BBA,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,Business Administration,Bachelor of Business Administration,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
9975BBA,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,Business Administration,Bachelor of Business Administration,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Burnaby Campus,true
A700GRCERT,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,Business Administration,Graduate Certificate,Full-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
5205ACERT,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,Business Analysis,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
5205ACERT,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,Business Analysis,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
5205ACERT,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,Business Analysis,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
A600GRCERT,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,Business Analytics,Graduate Certificate,Full-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
5295ACERT,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,Business Data Management,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
5295ACERT,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,Business Data Management,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
5295ACERT,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,Business Data Management,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
7985ACERT,https://www.bcit.ca/programs/business-fundamentals-associate-certificate-full-time-7985acert/,Business Fundamentals BFUN,Associate Certificate,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
7985ACERT,https://www.bcit.ca/programs/business-fundamentals-associate-certificate-full-time-7985acert/,Business Fundamentals BFUN,Associate Certificate,Full-time - Domestic Only,true,Jan 2027,Open,Burnaby Campus,true
7985ACERT,https://www.bcit.ca/programs/business-fundamentals-associate-certificate-full-time-7985acert/,Business Fundamentals BFUN,Associate Certificate,Full-time - Domestic Only,true,May 2027,Open,Burnaby Campus,true
,https://www.bcit.ca/programs/business-information-technology-management/,Business Information Technology Management,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,false
5275ACERT,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,Business Intelligence,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
5275ACERT,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,Business Intelligence,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
5275ACERT,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,Business Intelligence,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
5312ADVDIP,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,Business Management,Advanced Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
